UrlPathPath,UrlPathRedirect,UrlPathStatus,UrlPathCreated,UrlPathUpdated,AreaName,UrlPathVisitsCount
/aktuelt/markedskommentar-uke-22,https://www.paretosec.no/,301,2023-09-05 20:49:49.790,2023-09-05 20:49:49.790,Pareto (no),0
/aktuelt/markedskommentar-uke-22,https://www.paretosec.no/,301,2023-09-18 15:22:41.600,2023-09-18 15:22:41.600,Pareto (no),0
/aktuelt/markedskommentar-uke-22-2,https://www.paretosec.no/,301,2023-09-05 20:52:21.007,2023-09-05 20:52:21.007,Pareto (no),0
/aktuelt/markedskommentar-uke-23,https://www.paretosec.no/,301,2023-09-05 20:57:08.777,2023-09-05 20:57:08.777,Pareto (no),0
/aktuelt/markedskommentar-uke-23,https://www.paretosec.no/,301,2023-09-18 15:23:25.670,2023-09-18 15:23:25.670,Pareto (no),0
/aktuelt/markedskommentar-uke-24,https://www.paretosec.no/,301,2023-09-18 15:24:11.040,2023-09-18 15:24:11.040,Pareto (no),0
/aktuelt/markedskommentar-uke-24,https://www.paretosec.no/,301,2023-09-05 21:00:15.700,2023-09-05 21:00:15.700,Pareto (no),0
/aktuelt/markedskommentar-uke-24-2,https://www.paretosec.no/,301,2023-09-06 11:40:50.853,2023-09-06 11:40:50.853,Pareto (no),0
/aktuelt/markedskommentar-uke-25,https://www.paretosec.no/,301,2023-09-06 12:35:39.633,2023-09-06 12:35:39.633,Pareto (no),0
/aktuelt/markedskommentar-uke-25,https://www.paretosec.no/,301,2023-09-18 15:25:18.780,2023-09-18 15:25:18.780,Pareto (no),0
/aktuelt/markedskommentar-uke-26,https://www.paretosec.no/,301,2023-09-18 15:26:30.260,2023-09-18 15:26:30.260,Pareto (no),0
/aktuelt/markedskommentar-uke-27,https://www.paretosec.no/,301,2023-09-18 15:27:31.433,2023-09-18 15:27:31.433,Pareto (no),0
/aktuelt/markedskommentar-uke-28,https://www.paretosec.no/,301,2023-09-18 15:28:20.800,2023-09-18 15:28:20.800,Pareto (no),0
/aktuelt/markedskommentar-uke-29,https://www.paretosec.no/,301,2023-09-18 15:29:12.257,2023-09-18 15:29:12.257,Pareto (no),0
/aktuelt/markedskommentar-uke-3,https://www.paretosec.no/,301,2023-09-12 14:19:40.033,2023-09-12 14:19:40.033,Pareto (no),0
/aktuelt/markedskommentar-uke-30,https://www.paretosec.no/,301,2023-09-18 16:31:47.057,2023-09-18 16:31:47.057,Pareto (no),0
/aktuelt/markedskommentar-uke-31,https://www.paretosec.no/,301,2023-09-18 16:32:28.847,2023-09-18 16:32:28.847,Pareto (no),0
/aktuelt/markedskommentar-uke-32,https://www.paretosec.no/,301,2023-09-18 16:33:33.803,2023-09-18 16:33:33.803,Pareto (no),0
/aktuelt/markedskommentar-uke-32,https://www.paretosec.no/,301,2023-09-06 13:24:35.013,2023-09-06 13:24:35.013,Pareto (no),0
/aktuelt/markedskommentar-uke-33,https://www.paretosec.no/,301,2023-09-06 13:25:34.990,2023-09-06 13:25:34.990,Pareto (no),0
/aktuelt/markedskommentar-uke-33,https://www.paretosec.no/,301,2023-09-18 16:34:19.080,2023-09-18 16:34:19.080,Pareto (no),0
/aktuelt/markedskommentar-uke-34,https://www.paretosec.no/,301,2023-09-18 16:35:06.583,2023-09-18 16:35:06.583,Pareto (no),0
/aktuelt/markedskommentar-uke-34-2017,https://www.paretosec.no/,301,2023-09-18 16:55:31.200,2023-09-18 16:55:31.200,Pareto (no),0
/aktuelt/markedskommentar-uke-35,https://www.paretosec.no/,301,2023-09-18 16:54:42.543,2023-09-18 16:54:42.543,Pareto (no),0
/aktuelt/markedskommentar-uke-38-17,https://www.paretosec.no/,301,2023-09-18 16:56:20.043,2023-09-18 16:56:20.043,Pareto (no),0
/aktuelt/markedskommentar-uke-39,https://www.paretosec.no/,301,2023-09-06 13:38:57.667,2023-09-06 13:38:57.667,Pareto (no),0
/aktuelt/markedskommentar-uke-4,https://www.paretosec.no/,301,2023-09-12 15:23:42.737,2023-09-18 17:33:08.257,Pareto (no),0
/aktuelt/markedskommentar-uke-40,https://www.paretosec.no/,301,2023-09-06 13:39:50.483,2023-09-06 13:39:50.483,Pareto (no),0
/aktuelt/markedskommentar-uke-41,https://www.paretosec.no/,301,2023-09-06 13:40:51.160,2023-09-06 13:40:51.160,Pareto (no),0
/aktuelt/markedskommentar-uke-42,https://www.paretosec.no/,301,2023-09-07 14:14:33.437,2023-09-07 14:14:33.437,Pareto (no),0
/aktuelt/markedskommentar-uke-43,https://www.paretosec.no/,301,2023-09-07 14:15:22.163,2023-09-07 14:15:22.163,Pareto (no),0
/aktuelt/markedskommentar-uke-44,https://www.paretosec.no/,301,2023-09-07 14:16:06.140,2023-09-07 14:16:06.140,Pareto (no),0
/aktuelt/markedskommentar-uke-46,https://www.paretosec.no/,301,2023-09-07 17:21:28.030,2023-09-07 17:21:28.030,Pareto (no),0
/aktuelt/markedskommentar-uke-47,https://www.paretosec.no/,301,2023-09-07 17:22:35.890,2023-09-07 17:22:35.890,Pareto (no),0
/aktuelt/markedskommentar-uke-48,https://www.paretosec.no/,301,2023-09-07 17:23:22.450,2023-09-07 17:23:22.450,Pareto (no),0
/aktuelt/markedskommentar-uke-49,https://www.paretosec.no/,301,2023-09-07 17:24:15.943,2023-09-07 17:24:15.943,Pareto (no),0
/aktuelt/markedskommentar-uke-5,https://www.paretosec.no/,301,2023-09-12 15:24:50.527,2023-09-12 15:24:50.527,Pareto (no),0
/aktuelt/markedskommentar-uke-50,https://www.paretosec.no/,301,2023-09-07 17:25:21.837,2023-09-07 17:25:21.837,Pareto (no),0
/aktuelt/markedskommentar-uke-50,https://www.paretosec.no/,301,2023-09-05 18:22:05.293,2023-09-05 18:22:05.293,Pareto (no),0
/aktuelt/markedskommentar-uke-6,https://www.paretosec.no/,301,2023-09-12 15:27:09.973,2023-09-12 15:27:09.973,Pareto (no),0
/aktuelt/markedskommentar-uke-7,https://www.paretosec.no/,301,2023-09-12 15:28:11.703,2023-09-12 15:28:11.703,Pareto (no),0
/aktuelt/markedskommentar-uke-8,https://www.paretosec.no/,301,2023-09-12 15:29:14.907,2023-09-12 15:29:14.907,Pareto (no),0
/aktuelt/markedskommentar-uke-9,https://www.paretosec.no/,301,2023-09-12 15:30:17.653,2023-09-12 15:30:17.653,Pareto (no),0
/aktuelt/markedsoppdatering-paa-teknologisektoren-og-norske-toppvalg-analytikerpresentasjon,https://www.paretosec.no/,301,2023-10-24 15:12:44.440,2023-10-24 15:12:44.440,Pareto (no),0
/aktuelt/market-timing,https://www.paretosec.no/,301,2023-10-20 12:22:44.980,2023-10-20 12:22:44.980,Pareto (no),8
/aktuelt/medistim-/-pareto-securities-healthcare-conference-2021,https://www.paretosec.no/,301,2023-10-24 14:14:32.890,2023-10-24 14:14:32.890,Pareto (no),0
/aktuelt/megler-id-borte-paa-oslo-boers,https://www.paretosec.no/,301,2023-10-16 15:30:09.687,2023-10-16 15:30:09.687,Pareto (no),24
/aktuelt/meld-deg-paa-pareto-securities-e-p-independents-conference-2021,https://www.paretosec.no/,301,2023-10-17 14:47:03.287,2023-10-17 14:47:03.287,Pareto (no),108
/aktuelt/meld-deg-paa-pareto-securities-nordic-corporate-bond-conference-2021,https://www.paretosec.no/,301,2023-10-17 14:48:15.380,2023-10-17 14:48:15.380,Pareto (no),219
/aktuelt/meld-deg-paa-swedish-selected-small-cap-day,https://www.paretosec.no/maanedsportefoelje,301,2023-10-16 13:11:34.143,2023-10-16 13:11:34.143,Pareto (no),24
/aktuelt/meld-deg-paa-vaar-foerste-techitservice-conference,https://www.paretosec.no/,301,2023-10-17 14:49:30.200,2023-10-17 14:49:30.200,Pareto (no),18
/aktuelt/mercell-veien-mot-aa-bli-europas-anbudsgigant,https://www.paretosec.no/,301,2023-10-24 13:32:27.090,2023-10-24 13:32:27.090,Pareto (no),0
/aktuelt/mintra-holding-vi-staar-foran-fire-megatrender,https://www.paretosec.no/,301,2023-10-24 13:30:13.297,2023-10-24 13:30:13.297,Pareto (no),0
/aktuelt/moerkets-fyrstelige-beloenning,https://www.paretosec.no/,301,2023-10-17 13:26:18.133,2023-10-17 13:26:18.133,Pareto (no),6
/aktuelt/monobank-vokser-raskt-innen-forbrukskreditt,https://www.paretosec.no/,301,2023-09-05 18:32:18.520,2023-09-05 18:32:18.520,Pareto (no),4
/aktuelt/mot-ny-opptur-i-laks,https://www.paretosec.no/,301,2023-09-07 17:26:21.533,2023-09-07 17:26:21.533,Pareto (no),4
/aktuelt/naar-rapporterer-boersselskapene-for-q1,https://www.paretosec.no/,301,2023-10-19 16:15:32.697,2023-10-19 16:15:32.697,Pareto (no),0
/aktuelt/naer-rekordmaaned-for-paretoportefoeljen,https://www.paretosec.no/maanedsportefoelje,301,2023-10-16 11:38:36.577,2023-10-16 11:38:36.577,Pareto (no),6
/aktuelt/nas-reparasjonsemisjon,https://www.paretosec.no/,301,2023-10-20 11:11:46.147,2023-10-20 11:11:46.147,Pareto (no),6
/aktuelt/nas-tror-du-paa-langdistanse,https://www.paretosec.no/,301,2023-09-18 16:59:48.100,2023-09-18 16:59:48.100,Pareto (no),0
/aktuelt/nel-hydrogen-paa-clean-tech-konferansen-2019,https://www.paretosec.no/,301,2023-10-24 09:55:12.127,2023-10-24 09:55:12.127,Pareto (no),0
/aktuelt/next-biometrics-med-tore-etholm-idsoee,https://www.paretosec.no/,301,2023-09-07 17:27:20.627,2023-09-07 17:27:20.627,Pareto (no),3
/aktuelt/noen-interessante-boersgrafer,https://www.paretosec.no/,301,2023-10-16 13:19:39.340,2023-10-16 13:19:39.340,Pareto (no),11
/aktuelt/norbit-4q-2019,https://www.paretosec.no/,301,2023-10-24 10:26:45.547,2023-10-24 10:26:45.547,Pareto (no),0
/aktuelt/norbit-boersnoteres,https://www.paretosec.no/,301,2023-10-20 11:35:12.693,2023-10-20 11:35:12.693,Pareto (no),14
/aktuelt/norbit-teknologiselskap-paa-vei-mot-boers,https://www.paretosec.no/,301,2023-10-24 09:50:43.867,2023-10-24 09:50:43.867,Pareto (no),0
/aktuelt/nordic-techsaas-konferanse-3-des,https://www.paretosec.no/,301,2023-10-17 13:49:07.623,2023-10-17 13:49:07.623,Pareto (no),14
/aktuelt/noreco-pareto-securities-28th-annual-energy-conference,https://www.paretosec.no/,301,2023-10-24 14:31:56.797,2023-10-24 14:31:56.797,Pareto (no),0
/aktuelt/norquant-multi-asset-nytt-kvantitativt-fond-i-vaart-fondstilbud,https://www.paretosec.no/,301,2023-10-20 12:45:18.360,2023-10-20 12:45:18.360,Pareto (no),1
/aktuelt/norse-atlantic-sjef-bjoern-tore-larsen-i-paretopodden-det-har-aldri-vaert-en-bedre-tid-til-aa-starte-flyselskap,https://www.paretosec.no/paretopodden,301,2023-07-06 14:45:28.780,2023-07-06 14:45:28.780,Pareto (no),0
/aktuelt/norske-skog-ser-mot-kartongmarkedet,https://www.paretosec.no/,301,2023-10-24 11:25:08.417,2023-10-24 11:25:08.417,Pareto (no),0
/aktuelt/norsk-sjoemat-asa-boersnoteres,https://www.paretosec.no/,301,2023-10-20 11:41:33.197,2023-10-20 11:41:33.197,Pareto (no),23
/aktuelt/north-atlantic-seafood-forum-2019,https://www.paretosec.no/,301,2023-10-17 13:12:15.013,2023-10-17 13:12:15.013,Pareto (no),0
/aktuelt/norwegian-mulig-bud,https://www.paretosec.no/,301,2023-10-20 14:05:30.307,2023-10-20 14:05:30.307,Pareto (no),0
/aktuelt/norwegians-foerstekvartalstall,https://www.paretosec.no/,301,2023-09-18 17:22:56.710,2023-09-18 17:22:56.710,Pareto (no),0
/aktuelt/ny-beta-kundeweb,https://www.paretosec.no/,301,2023-10-16 16:18:51.163,2023-10-16 16:18:51.163,Pareto (no),34
/aktuelt/nye-aksjer-i-mai-portefoeljen,https://www.paretosec.no/maanedsportefoelje,301,2023-10-16 12:28:37.703,2023-10-16 12:28:37.703,Pareto (no),6
/aktuelt/nye-aksjer-i-paretoportefoeljen,https://www.paretosec.no/maanedsportefoelje,301,2023-10-16 11:31:25.880,2023-10-16 11:31:25.880,Pareto (no),8
/aktuelt/nye-funksjonaliteter-paa-vaar-handelsplattform,https://www.paretosec.no/,301,2023-10-17 14:45:35.220,2023-10-17 14:45:35.220,Pareto (no),30
/aktuelt/nyhet-nordisk-saas-indeks-og-ukentlig-teknologioppdatering,https://www.paretosec.no/,301,2023-10-17 15:22:17.323,2023-10-17 15:22:17.323,Pareto (no),85
/aktuelt/nyhetsbrev-juli-vi-lanserer-fondssenter,https://www.paretosec.no/,301,2023-10-16 15:21:36.370,2023-10-16 15:21:36.370,Pareto (no),8
/aktuelt/nyhetsbrev-juni-2017,https://www.paretosec.no/,301,2023-10-16 15:20:12.767,2023-10-16 15:20:12.767,Pareto (no),0
/aktuelt/nyhetsbrev-juni-2017,https://www.paretosec.no/,301,2023-10-20 11:02:10.950,2023-10-20 11:02:10.950,Pareto (no),0
/aktuelt/nyhet-svensk-paretoportefoelje,https://www.paretosec.no/maanedsportefoelje,301,2023-10-16 11:16:51.923,2023-10-16 11:16:51.923,Pareto (no),117
/aktuelt/nyhet-tysk-paretoportefoelje,https://www.paretosec.no/maanedsportefoelje,301,2023-10-16 12:25:19.853,2023-10-16 12:25:19.853,Pareto (no),130
/aktuelt/ny-i-aksjemarkedet,https://www.paretosec.no/,301,2023-10-17 13:37:01.963,2023-10-17 13:37:01.963,Pareto (no),26
/aktuelt/ny-kundeweb,https://www.paretosec.no/,301,2023-10-17 13:31:42.280,2023-10-17 13:31:42.280,Pareto (no),24
/aktuelt/ny-prismodell-for-fond,/fondssenter,301,2022-04-11 14:16:13.157,2022-04-11 14:16:13.157,Pareto (no),727
/aktuelt/ny-sterk-maaned-for-paretoportefoeljen,https://www.paretosec.no/maanedsportefoelje,301,2023-10-12 12:58:36.247,2023-10-12 12:58:36.247,Pareto (no),13
/aktuelt/nytt-fond-first-globalt-fokus,https://www.paretosec.no/,301,2023-10-20 11:52:13.443,2023-10-20 11:52:13.443,Pareto (no),18
/aktuelt/nytt-fond-fra-alfred-berg,https://www.paretosec.no/,301,2023-10-20 14:48:12.457,2023-10-20 14:48:12.457,Pareto (no),0
/aktuelt/nytt-fond-fra-investtech,https://www.paretosec.no/,301,2023-10-20 12:44:18.520,2023-10-20 12:44:18.520,Pareto (no),3
/aktuelt/nytt-fond-pareto-nordic-equity,https://www.paretosec.no/,301,2023-10-20 12:35:19.323,2023-10-20 12:35:19.323,Pareto (no),9
/aktuelt/odfjell-rimelig-kjemikalietank,https://www.paretosec.no/,301,2023-09-05 18:28:47.907,2023-09-05 18:28:47.907,Pareto (no),8
/aktuelt/oern-software-boersnoteres-markedet-er-enormt,https://www.paretosec.no/,301,2023-10-24 13:27:53.540,2023-10-24 13:27:53.540,Pareto (no),0
/aktuelt/oil-market-towards-2020,https://www.paretosec.no/paretopodden,301,2023-07-06 14:18:57.520,2023-07-06 14:18:57.520,Pareto (no),0
/aktuelt/oil-the-road-back-to-60-usd/barrel,https://www.paretosec.no/paretopodden,301,2023-07-06 14:25:37.157,2023-07-06 14:25:37.157,Pareto (no),0
/aktuelt/oil-the-road-back-to-60-usd/barrel,https://www.paretosec.no/paretopodden,301,2023-07-06 14:25:37.187,2023-07-06 14:25:37.187,Pareto (no),17
/aktuelt/okea-boersnoteres,https://www.paretosec.no/,301,2023-10-20 11:33:49.213,2023-10-20 11:33:49.213,Pareto (no),4
/aktuelt/okea-pareto-securities-28th-annual-energy-conference,https://www.paretosec.no/,301,2023-10-24 14:35:25.750,2023-10-24 14:35:25.750,Pareto (no),0
/aktuelt/okt-2018-knask-eller-knipe,https://www.paretosec.no/,301,2023-10-16 16:21:47.213,2023-10-16 16:21:47.213,Pareto (no),0
/aktuelt/okt-2018-knask-eller-knipe-2,https://www.paretosec.no/,301,2023-10-16 16:20:24.970,2023-10-16 16:20:24.970,Pareto (no),2
/aktuelt/olje-etter-doha-videre-oppgang,https://www.paretosec.no/,301,2023-09-05 18:27:31.197,2023-09-05 18:27:31.197,Pareto (no),5
/aktuelt/olje-fisk-og-shipping-i-juleportefoeljen,https://www.paretosec.no/maanedsportefoelje,301,2023-10-16 12:21:46.970,2023-10-16 12:21:46.970,Pareto (no),20
/aktuelt/olje-og-fisk-i-paretoportefoeljen,https://www.paretosec.no/maanedsportefoelje,301,2023-10-16 12:02:47.290,2023-10-16 12:02:47.290,Pareto (no),16
/aktuelt/oljeservice-analyseoppdatering-og-vaar-favorittaksje-i-sektoren,https://www.paretosec.no/,301,2023-10-24 14:43:20.953,2023-10-24 14:43:20.953,Pareto (no),1
/aktuelt/om-aktiv-forvaltning-og-indeks,https://www.paretosec.no/,301,2023-10-20 11:57:22.373,2023-10-20 11:57:22.373,Pareto (no),0
/aktuelt/oppdatering-next-biometrics,https://www.paretosec.no/,301,2023-09-18 17:02:46.547,2023-09-18 17:02:46.547,Pareto (no),0
/aktuelt/oppdrettsutstyr-inn-i-paretoportefoeljen,https://www.paretosec.no/maanedsportefoelje,301,2023-10-16 11:35:44.763,2023-10-16 11:35:44.763,Pareto (no),9
/aktuelt/oppsummering-av-energikonferansen-2021,https://www.paretosec.no/paretopodden,301,2023-07-06 14:50:38.600,2023-07-06 14:50:38.600,Pareto (no),0
/aktuelt/oslo-boers-i-2018,https://www.paretosec.no/,301,2023-10-16 15:34:22.143,2023-10-16 15:34:22.143,Pareto (no),24
/aktuelt/paaskelesning-paretos-optimale,https://www.paretosec.no/,301,2023-10-19 16:14:09.767,2023-10-19 16:14:09.767,Pareto (no),27
/aktuelt/paaskeuro-i-markedet,https://www.paretosec.no/,301,2023-10-20 13:58:31.677,2023-10-20 13:58:31.677,Pareto (no),0
/aktuelt/panoro-energy-an-african-fairytale-paretopodden,https://www.paretosec.no/,301,2023-10-24 13:26:06.173,2023-10-24 13:26:06.173,Pareto (no),0
/aktuelt/panoro-energy-live-fra-pareto-securities-energy-conference,https://www.paretosec.no/,301,2023-10-24 14:16:56.017,2023-10-24 14:16:56.017,Pareto (no),0
/aktuelt/pareto-aapner-i-tyskland,https://www.paretosec.no/,301,2023-10-16 16:24:37.260,2023-10-16 16:24:37.260,Pareto (no),18
/aktuelt/pareto-analytikernes-favoritter-paa-oslo-boers-2021,https://www.paretosec.no/,301,2023-06-02 10:04:02.443,2023-06-02 10:04:02.443,Pareto (no),664
/aktuelt/pareto-bank-1q-2018,https://www.paretosec.no/,301,2023-10-20 14:08:26.907,2023-10-20 14:08:26.907,Pareto (no),0
/aktuelt/pareto-bank-3q-2019,https://www.paretosec.no/,301,2023-10-24 10:03:03.610,2023-10-24 10:03:03.610,Pareto (no),0
/aktuelt/pareto-bank-3q-2020,https://www.paretosec.no/,301,2023-10-24 11:57:51.617,2023-10-24 11:57:51.617,Pareto (no),0
/aktuelt/pareto-bank-4q-2019,https://www.paretosec.no/,301,2023-10-24 10:21:56.043,2023-10-24 10:21:56.043,Pareto (no),0
/aktuelt/pareto-bank-paa-vei-mot-boers,https://www.paretosec.no/,301,2023-09-05 18:30:31.197,2023-09-05 18:30:31.197,Pareto (no),7
/aktuelt/pareto-bank-q1-2021-sterk-vekst-og-lave-laanetap,https://www.paretosec.no/,301,2023-10-24 13:33:43.297,2023-10-24 13:33:43.297,Pareto (no),0
/aktuelt/pareto-global-corporate-bond,https://www.paretosec.no/,301,2023-10-20 12:29:44.340,2023-10-20 12:29:44.340,Pareto (no),11
/aktuelt/paretokonferansen-er-i-gang,https://www.paretosec.no/,301,2023-10-20 11:44:22.653,2023-10-20 11:44:22.653,Pareto (no),54
/aktuelt/pareto-podcast-svensk-fornybarfond-holder-et-ekstra-oeye-med-norske-aksjer,https://www.paretosec.no/,301,2023-10-24 13:05:55.567,2023-10-24 13:05:55.567,Pareto (no),0
/aktuelt/paretopodden-dramaet-i-suezkanalen-groenn-shipping-og-brennhett-containermarked,https://www.paretosec.no/paretopodden,301,2023-07-06 14:44:45.873,2023-07-06 14:44:45.873,Pareto (no),0
/aktuelt/paretopodden-ep-10-fisk,https://www.paretosec.no/paretopodden,301,2023-07-06 13:47:25.633,2023-07-06 13:47:25.633,Pareto (no),3
/aktuelt/paretopodden-ep-11-oljemarkedet,https://www.paretosec.no/paretopodden,301,2023-07-06 13:48:07.837,2023-07-06 13:48:07.837,Pareto (no),2
/aktuelt/paretopodden-ep-13-mindre-oljeselskaper,https://www.paretosec.no/paretopodden,301,2023-07-06 13:51:17.910,2023-07-06 13:51:17.910,Pareto (no),0
/aktuelt/paretopodden-ep-14-shipping,https://www.paretosec.no/paretopodden,301,2023-07-06 13:52:21.870,2023-07-06 13:52:21.870,Pareto (no),0
/aktuelt/paretopodden-ep-15-forbruksfinansiering,https://www.paretosec.no/paretopodden,301,2023-07-06 13:53:05.860,2023-07-06 13:55:01.447,Pareto (no),0
/aktuelt/paretopodden-ep-18-scatec-solar,https://www.paretosec.no/paretopodden,301,2023-07-06 13:57:48.217,2023-07-06 13:57:48.217,Pareto (no),5
/aktuelt/paretopodden-ep-19-seismikk,https://www.paretosec.no/paretopodden,301,2023-07-06 13:58:35.110,2023-07-06 13:58:35.110,Pareto (no),0
/aktuelt/paretopodden-ep-20-utviklingen-i-sjoematsektoren,https://www.paretosec.no/paretopodden,301,2023-07-05 13:42:10.540,2023-07-05 13:42:10.540,Pareto (no),0
/aktuelt/paretopodden-ep-21-schibsted,https://www.paretosec.no/paretopodden,301,2023-07-06 13:59:16.547,2023-10-20 15:45:49.833,Pareto (no),0
/aktuelt/paretopodden-ep-23-oil-pre-opec-meeting-june-2018,https://www.paretosec.no/paretopodden,301,2023-07-06 14:01:08.260,2023-07-06 14:01:08.260,Pareto (no),0
/aktuelt/paretopodden-ep-24-equinor,https://www.paretosec.no/paretopodden,301,2023-07-06 14:04:21.470,2023-07-06 14:04:21.470,Pareto (no),0
/aktuelt/paretopodden-ep-25-aksjemarkedets-hemmelighet,https://www.paretosec.no/paretopodden,301,2023-07-06 14:06:36.607,2023-07-06 14:06:36.607,Pareto (no),0
/aktuelt/paretopodden-ep-26-olje-offshore-konferansen-2018,https://www.paretosec.no/paretopodden,301,2023-07-06 14:07:39.407,2023-07-06 14:07:39.407,Pareto (no),0
/aktuelt/paretopodden-ep-27-aktiv-fondsforvaltning-i-first,https://www.paretosec.no/paretopodden,301,2023-07-06 14:08:41.153,2023-07-06 14:08:41.153,Pareto (no),0
/aktuelt/paretopodden-ep-28-langsiktig-verdibygging-i-norge,https://www.paretosec.no/paretopodden,301,2023-07-06 14:09:18.100,2023-07-06 14:09:18.100,Pareto (no),63
/aktuelt/paretopodden-ep-29-svanen,https://www.paretosec.no/paretopodden,301,2023-07-06 14:09:55.900,2023-07-06 14:09:55.900,Pareto (no),0
/aktuelt/paretopodden-ep-30-oljemarkedet-inn-i-2019,https://www.paretosec.no/paretopodden,301,2023-07-06 14:10:34.957,2023-07-06 14:10:34.957,Pareto (no),0
/aktuelt/paretopodden-ep-3-aquakultur,https://www.paretosec.no/paretopodden,301,2023-07-05 15:10:32.920,2023-07-05 15:10:32.920,Pareto (no),3
/aktuelt/paretopodden-ep-4-telecom,https://www.paretosec.no/paretopodden,301,2023-07-05 15:12:41.947,2023-07-05 15:12:41.947,Pareto (no),3
/aktuelt/paretopodden-ep-5-oljeselskaper,https://www.paretosec.no/paretopodden,301,2023-07-05 15:31:29.540,2023-07-05 15:31:45.837,Pareto (no),3
/aktuelt/paretopodden-ep-6-shipping,https://www.paretosec.no/paretopodden,301,2023-07-05 15:35:12.177,2023-07-05 15:35:12.177,Pareto (no),1
/aktuelt/paretopodden-ep-7-biometri,https://www.paretosec.no/paretopodden,301,2023-07-05 15:51:17.813,2023-07-05 15:51:17.813,Pareto (no),8
/aktuelt/paretopodden-ep-8-sparebanker,https://www.paretosec.no/paretopodden,301,2023-07-05 15:59:08.347,2023-07-05 15:59:08.347,Pareto (no),29
/aktuelt/paretopodden-ep-9-rigg,https://www.paretosec.no/paretopodden,301,2023-07-06 13:46:40.340,2023-07-06 13:46:40.340,Pareto (no),3
/aktuelt/paretopodden-episode-12-fond,https://www.paretosec.no/paretopodden,301,2023-07-06 13:50:17.640,2023-07-06 13:50:17.640,Pareto (no),0
/aktuelt/paretopodden-episode-1-olje,https://www.paretosec.no/paretopodden,301,2023-07-05 14:57:12.517,2023-07-05 14:57:12.517,Pareto (no),3
/aktuelt/paretopodden-episode-2-oil-service,https://www.paretosec.no/paretopodden,301,2023-07-05 15:01:03.517,2023-07-05 15:01:03.517,Pareto (no),3
/aktuelt/paretopodden-har-stor-tro-paa-enkelte-oljeselskaper-fremover,https://www.paretosec.no/paretopodden,301,2023-07-06 14:43:10.287,2023-07-06 14:43:10.287,Pareto (no),0
/aktuelt/paretopodden-hvordan-investere-i-helse-og-biotekaksjer,https://www.paretosec.no/paretopodden,301,2023-07-06 14:49:03.850,2023-07-06 14:49:03.850,Pareto (no),5
/aktuelt/paretopodden-hvor-flinke-er-boersens-100-stoerste-til-aa-rapportere-paa-esg,https://www.paretosec.no/paretopodden,301,2023-07-06 14:50:01.033,2023-07-06 14:50:01.033,Pareto (no),0
/aktuelt/paretopodden-julespesial,https://www.paretosec.no/paretopodden,301,2023-07-06 13:56:56.760,2023-07-06 13:56:56.760,Pareto (no),11
/aktuelt/paretopodden-kan-batterier-bli-norges-nye-industrieventyr,https://www.paretosec.no/paretopodden,301,2023-07-06 14:46:43.937,2023-07-06 14:46:43.937,Pareto (no),4
/aktuelt/paretopodden-karl-oscar-stroem-om-praktisk-aksjetrading-markedsmuligheter-og-analysearbeid,https://www.paretosec.no/paretopodden,301,2023-07-06 14:48:03.420,2023-07-06 14:48:03.420,Pareto (no),0
/aktuelt/paretopodden-karl-oscar-stroem-om-praktisk-aksjetrading-markedsmuligheter-og-analysearbeid,https://www.paretosec.no/paretopodden,301,2023-07-06 14:48:27.273,2023-07-06 14:48:27.273,Pareto (no),7
/aktuelt/paretopodden-mulighetene-innen-landbasert-fiskeoppdrett-ny-teknologi-og-baerekraftig-sjoemat,https://www.paretosec.no/paretopodden,301,2023-07-06 14:47:23.440,2023-07-06 14:47:23.440,Pareto (no),8
/aktuelt/paretopodden-olje-og-gassmarkedene-inn-mot-vinteren,https://www.paretosec.no/paretopodden,301,2023-07-06 14:51:22.653,2023-07-06 14:51:22.653,Pareto (no),0
/aktuelt/paretopodden-om-markedet-for-rigg-og-oljeservice-paa-lang-sikt-ser-det-bekmoerkt-ut,https://www.paretosec.no/paretopodden,301,2023-07-06 14:33:55.700,2023-07-06 14:33:55.700,Pareto (no),0
/aktuelt/paretopodden-ser-investeringsmuligheter-i-norske-bank-aksjer,https://www.paretosec.no/paretopodden,301,2023-07-06 14:42:30.983,2023-07-06 14:42:30.983,Pareto (no),0
/aktuelt/paretopodden-slik-fungerer-teknisk-analyse,https://www.paretosec.no/paretopodden,301,2023-07-06 14:46:07.733,2023-07-06 14:46:07.733,Pareto (no),3
/aktuelt/paretopodden-sterkt-aar-i-vente-for-norske-industriaksjer,https://www.paretosec.no/paretopodden,301,2023-07-06 14:33:10.933,2023-07-06 14:33:10.933,Pareto (no),0
/aktuelt/paretopodden-techsaas-seminar,https://www.paretosec.no/paretopodden,301,2023-07-06 14:31:12.177,2023-07-06 14:31:12.177,Pareto (no),0
/aktuelt/paretoportefoeljen-februar-2021,https://www.paretosec.no/maanedsportefoelje,301,2023-10-16 12:49:24.860,2023-10-16 12:49:24.860,Pareto (no),25
/aktuelt/paretoportefoeljen-for-januar-2019,https://www.paretosec.no/maanedsportefoelje,301,2023-10-16 12:23:27.470,2023-10-16 12:23:27.470,Pareto (no),6
/aktuelt/paretoportefoeljen-for-juni,https://www.paretosec.no/maanedsportefoelje,301,2023-10-16 12:37:34.137,2023-10-16 12:37:34.137,Pareto (no),14
